,ratio,net_profit,profit_growth_(%),revenue,revenue_growth_(%),market_capital,eps_(vnd),p/e,outstanding_share,roe_(%),symbol
231,Q3 2018,29721603080,1.4512160415647835,626186550745.0,0.3929057982925771,5610708577950.0,121.5707754267,68.9139770615,247713403.0,0.0163767953,CII
232,Q4 2018,15772395196,0.48368339376359587,501688387689.0,-0.21330311575635616,5672636928700.0,64.1211300435,68.2215174515,247713403.0,0.0173754732,CII
233,Q1 2019,-5510236774,-3.4563030326720727,578087339995.0,-0.15557532987826006,5427658375800.0,-22.4347451747,68.7999437998,247838282.0,0.0157819243,CII
234,Q2 2019,49063560392,0.28040500798783025,459900761550.0,-0.49581139624082277,5873767283400.0,199.4613803536,65.5650261089,247838282.0,0.0179189507,CII
235,Q3 2019,410145602507,12.799578757681196,449333719729.0,-0.2824283447250518,6072037909000.0,1664.91974749,12.8929396511,247838282.0,0.0922264715,CII
236,Q4 2019,266263198903,15.881595698954234,365354631216.0,-0.27174987466027256,4919589897700.0,1077.7454853593,28.700881076,247838282.0,0.1369018129,CII
237,Q1 2020,245958828068,45.63670766899789,490961037995.0,-0.15071477261680488,4179669935000.0,992.6528034842,4.3020961325,238838282.0,0.1811997315,CII
238,Q2 2020,8989164132,-0.8167853278445378,660957595711.0,0.4371743884123603,3928889738900.0,37.6413512123,4.3526925092,238838282.0,0.172503829,CII
239,Q3 2020,30255381189,-0.92623258422359,1826188440637.0,3.064214102913091,4979778179700.0,122.7706220943,9.2304473842,238838282.0,0.1033293061,CII
240,Q4 2020,8122840010,-0.9694931930380694,2812101722323.0,6.696910021267713,4920068609200.0,33.2714719849,22.9725770664,238838282.0,0.0569972063,CII
241,Q1 2021,4411053865,-0.9820658851741623,968791345796.0,0.9732550463726743,3822075328000.0,18.2396840919,74.0378695735,238879708.0,0.0103826643,CII
242,Q2 2021,27342123692,2.041675876699856,1026249618127.0,0.5526708896098712,5362849444600.0,53.9303929313,76.4573219424,238879708.0,0.0114056502,CII
243,Q3 2021,2323998080,-0.923187281446484,260598234336.0,-0.8572993736368741,6512066052250.0,9.7301722246,154.2531544065,238974901.0,0.0088216231,CII
244,Q4 2021,-375078194715,-47.17574570633455,660608171038.0,-0.7650838283003896,5044299980000.0,-1564.4229764306,-14.4857376358,252214999.0,-0.0713767207,CII
245,Q1 2022,646805002745,145.63276000258048,752216132942.0,-0.2235519689495705,5082132229850.0,2678.7163966744,16.1972471879,252214999.0,0.0612618747,CII
246,Q2 2022,72730665393,1.6600225429555855,1047539221903.0,0.020745054029696484,3858889484700.0,300.0001710579,10.6962514576,252214999.0,0.0679540266,CII
247,Q3 2022,7391111471,2.1803431915916214,2209161685297.0,7.477270350376347,3846387680750.0,30.0642269768,10.6555425733,252222143.0,0.0667439722,CII
248,Q4 2022,3948192575,1.0105263185933804,1905356313402.0,1.884245755556055,3644609966350.0,15.841163828,5.1808673523,252222143.0,0.1350307479,CII
249,Q1 2023,7125739618,-0.9889831717631143,776820626587.0,0.03270934053058543,5808199040850.0,28.2614973402,57.1735324351,284019513.0,0.0167853709,CII
250,Q2 2023,36095791112,-0.5037060239039961,868899153560.0,-0.17053305939082222,5282762941800.0,143.8596024921,65.733376284,284019513.0,0.0098754469,CII
251,Q3 2023,21507940866,1.9099738179283645,761191914602.0,-0.6554385676394414,5444038302300.0,65.2342100128,65.2342100128,318364813.0,0.15401551074723246,CII
252,Q4 2016,42933673679,-0.004824464225756088,1171824680177.0,0.07668909337607506,957206928300.0,646.3864283383,8.4387986223,66242694.0,0.1324984878,CMG
253,Q1 2017,23832313549,0.4910180964650186,1062446036573.0,0.1027657967800564,1185744222600.0,358.8065663598,9.7067098926,66242694.0,0.1395939409,CMG
254,Q2 2017,26513843953,0.28586808766097616,1043651003608.0,0.04156412565293229,1344726688200.0,399.1782539373,10.5027418937,66242694.0,0.1438981838,CMG
255,Q3 2017,71634667231,1.002390350433778,1372031707596.0,0.18839721121900008,2020258590000.0,1078.4932368668,12.1200345553,67341953.0,0.1803716596,CMG
256,Q4 2017,50864464874,0.1847219330517985,1421863788910.0,0.2133758683894868,1872106293400.0,764.5930878346,10.8311097031,67341953.0,0.18438907,CMG
257,Q1 2018,4702809823,-0.8026708647764779,1034469203916.0,-0.026332474021213716,1380510036500.0,70.6860051347,8.9094231082,67341953.0,0.1609955016,CMG
258,Q2 2018,38203614610,0.44089309259426795,1218770193713.0,0.1677947795763109,1462720763000.0,571.8607145294,8.8115398728,72055210.0,0.1696184359,CMG
259,Q3 2018,40136938809,-0.4396995147674716,1273665142504.0,-0.07169409026585297,1909463065000.0,559.0342013996,13.5110674229,72055210.0,0.1346646208,CMG
260,Q4 2018,47234768322,-0.07136016393746362,1485405761792.0,0.04468921241092386,2608398602000.0,655.3298676569,18.9370410447,72055210.0,0.1288522377,CMG
261,Q1 2019,16360451571,2.478867355210932,1209090028604.0,0.16880234232877114,2842531305400.0,226.4937138308,18.8231861925,75000826.0,0.1375974889,CMG
262,Q2 2019,8591363373,-0.7751164788802166,1125700835465.0,-0.07636333635996047,3879994800800.0,118.9386361847,25.5940123961,99999866.0,0.1075810865,CMG
263,Q3 2019,44796535573,0.11609247995153951,1170480231200.0,-0.08101415973521936,3004995973300.0,575.1509731599,19.3171388234,99999866.0,0.0931506038,CMG
264,Q4 2019,67002754934,0.41850499778555894,1493866514245.0,0.005695920044630035,2864996160900.0,860.2607146234,20.950442422,99999866.0,0.0930132351,CMG
267,Q1 2020,23656719903,0.44596986216035295,1074104155743.0,-0.11164253253899793,2899996114000.0,280.7071083651,18.2388062992,99999866.0,0.0854847072,CMG
268,Q2 2020,28353503263,2.30023327288266,1058051157974.0,-0.06009560920602456,3309995564600.0,312.9701864165,19.5828971367,99999866.0,0.0859924976,CMG
269,Q3 2020,46885348162,0.04662888686104065,1247227734003.0,0.06556924308265925,3099995846000.0,482.3261273043,18.7194491649,99999866.0,0.0854157567,CMG
270,Q4 2020,71845180508,0.07227203685534951,1545958511959.0,0.034870583962669045,3469995350200.0,717.1735508017,20.3399820952,99999866.0,0.0885796526,CMG
271,Q1 2021,28480149247,0.2038925668384112,1332477428371.0,0.24054768920363503,4474994003500.0,372.444017196,25.5346847296,99999866.0,0.0946708991,CMG
272,Q2 2021,44088625771,0.5549621985701358,1300978002218.0,0.22959839173482532,6379991450800.0,440.1018421916,33.4103223053,99999866.0,0.0978753034,CMG
273,Q3 2021,65463733060,0.39625140105192935,1375839590119.0,0.10311818171587471,5439992710400.0,750.0461298205,24.8218631785,99999866.0,0.1096436452,CMG
274,Q4 2021,98363579991,0.3691047791305523,1838358831869.0,0.18913852968762895,7063127618400.0,900.9530665875,28.7506285645,108998883.0,0.1197665789,CMG
275,Q1 2022,33616240458,0.18033933623227125,1775696588884.0,0.3326278937834248,6757930746000.0,307.9051711065,28.0252082525,108998883.0,0.1148731695,CMG
276,Q2 2022,79902170729,0.8123080348210112,1709653313475.0,0.31412930161790686,5940056707200.0,532.0433919672,21.4429846933,150001432.0,0.1277784392,CMG
277,Q3 2022,76105917172,0.1625661051478081,1821067859692.0,0.323604781233611,6264794931200.0,506.6873199027,21.7097724418,150596032.0,0.1289865915,CMG
278,Q4 2022,111602529219,0.1345919824106781,2302108141457.0,0.2522626712199169,6257265129600.0,742.4973192462,20.7427538784,150596032.0,0.131076649,CMG
279,Q1 2023,42906242677,0.27635458612948977,1835752211195.0,0.03382088059804412,7273788345600.0,295.2601738986,23.2715946212,150596032.0,0.1312302866,CMG
280,Q2 2023,83917553520,0.05025373846999431,1772547904851.0,0.03678792120032919,7589127772800.0,557.688812413,21.4519119917,150577932.0,0.1292744287,CMG
281,Q3 2023,67950523164,-0.10715847480779638,1789629790782.0,-0.017263535097103502,7144922873400.0,451.6714662849,23.2998431882,150577932.0,0.1228194401,CMG
282,Q4 2016,460557317833,0.8256764650193997,7321030114937.0,0.3369545597695148,15727697179200.0,7172.3226212484,11.068721523,76983344.0,0.3292256793,CTD
283,Q1 2017,300648535765,0.24990204651527348,4361300369853.0,0.3879701157746063,16051027224000.0,4594.709065428,9.6909826961,76983344.0,0.2916377206,CTD
284,Q2 2017,412398828616,0.16196211986324863,6183122828238.0,0.2359288744203824,15911594067600.0,5986.5368761307,9.7133514646,76534844.0,0.2656495306,CTD
285,Q3 2017,477504703538,0.3047048457777058,7640854721455.0,0.4371527337873639,16424207084000.0,6638.3103202521,9.6677288872,77839844.0,0.2540341896,CTD
286,Q4 2017,462127161421,0.0034085737588241552,8968175174014.0,0.2249881551117174,10341890242400.0,6112.7281280681,6.1586694014,78288344.0,0.2441953404,CTD
287,Q1 2018,290260090376,-0.03455345412731384,4311468974567.0,-0.011425811354442345,11821539944000.0,3759.0252694328,7.089821781,78288344.0,0.2328884554,CTD
288,Q2 2018,427911338221,0.037615309570736624,8301624600777.0,0.3426265062799517,12095549148000.0,5549.3915328761,7.2170192267,78288344.0,0.2253253229,CTD
289,Q3 2018,473435268139,-0.008522293851449262,8123852900595.0,0.06321258507687288,10793478839000.0,6113.6170359162,6.4864888945,75478873.0,0.2157058969,CTD
290,Q4 2018,318800852538,-0.31014474120561175,7823910821456.0,-0.1275916594351989,9127275323500.0,4101.3183722722,6.1992688692,76378873.0,0.1928861424,CTD
291,Q1 2019,188802225778,-0.3495412148000523,4249357248869.0,-0.014406163204325938,8592623212500.0,2496.6390404238,6.2069612682,76378873.0,0.1769275014,CTD
292,Q2 2019,123815203171,-0.7106522026601358,5788423806902.0,-0.30273602032544017,6660341622900.0,1592.7660039314,6.0973497812,76292573.0,0.1369662678,CTD
293,Q3 2019,165021687175,-0.6514376974413536,6224636596791.0,-0.23378270471452026,4081652655500.0,2138.5009223025,5.1564345845,76292573.0,0.098425725,CTD
294,Q4 2019,233251601646,-0.2683469953450103,7470610599603.0,-0.04515647352269439,4707251754100.0,3057.960769187,6.8787415249,76292573.0,0.0866408458,CTD
295,Q1 2020,123408137603,-0.3463629091528432,3553806855145.0,-0.16368367096203226,6179698413000.0,1617.8977581519,9.5785394579,76292573.0,0.0778707085,CTD
296,Q2 2020,157212660776,0.26973632275896753,3971457955191.0,-0.3138964789593476,4302901117200.0,2059.5828429858,6.3395903741,76292573.0,0.081053314,CTD
297,Q3 2020,88651729524,-0.4627874006039716,2806614620474.0,-0.5491118916209663,5256558279700.0,1161.7243522563,8.7242464995,76292573.0,0.0713530826,CTD
298,Q4 2020,94008691011,-0.596964435195285,4296193969617.0,-0.42492063903781757,4717013235500.0,1232.2103592729,15.0510602927,74283673.0,0.0547691906,CTD
299,Q1 2021,54475691167,-0.5585729415814819,2568570806591.0,-0.2772339884278267,4394638643500.0,733.3452233191,11.3949684756,73859473.0,0.0469224046,CTD
300,Q2 2021,44876419909,-0.7145495808830505,2550411691809.0,-0.3578147570527805,5399127476300.0,594.21217706,19.4444478684,73859473.0,0.0336315108,CTD
301,Q3 2021,-11826289922,-1.1334016830297526,1070493725258.0,-0.6185818610617771,8028524715100.0,-157.6528679198,44.8099143545,73859473.0,0.0217784692,CTD
302,Q4 2021,-63334847550,-1.6737126841026768,2918246718909.0,-0.32073674057850843,4099200751500.0,-853.4194268668,171.5648951382,73859473.0,0.0029268003,CTD
303,Q1 2022,29228621045,-0.4634557098982534,1912515365227.0,-0.2554165295659943,4579287326000.0,395.0954056685,-4343.0459651732,73859473.0,-0.0001281575,CTD
304,Q2 2022,-23859968770,-1.531681645246725,3282372691072.0,0.28699719406627333,3249816812000.0,-322.9932664931,-46.5715203219,73859473.0,-0.0084933728,CTD
305,Q3 2022,-3536681905,0.7009474714110598,3113499095895.0,1.9084701969127513,2902677288900.0,-47.8838298118,-47.2312849803,73859473.0,-0.0074986447,CTD
306,Q4 2022,18880229909,1.2981017660790122,6230300955142.0,1.1349466152989376,4342937012400.0,255.5538254863,209.7374488796,73859473.0,0.0025237243,CTD
307,Q1 2023,22091110468,-0.2441959395214431,3129647408956.0,0.6364037988183883,5476889388800.0,298.5861765595,401.4907285969,74414258.0,0.0016533547,CTD
308,Q2 2023,30136466261,2.2630555618702934,3616408985094.0,0.10176671739031136,5337859482200.0,407.1097335848,76.2660733821,99216719.0,0.0082160681,CTD
309,Q3 2023,66629921737,19.839670495331134,4123955806852.0,0.3245405506265407,6151436578000.0,673.6192532418,44.635012924,99216719.0,0.0166662048,CTD
336,Q4 2016,27360698607,0.11021392910115657,548857752026.0,0.30306376787650163,1365116065429.0,774.3168460705,12.4406549957,47123341.0,0.1275114563,CTR
337,Q1 2017,24200810367,0.26604481440024297,433046149929.0,0.42437821102816065,580.6443818172,580.6443818172,0.2232607672,0.2232607672,0.1253175955,CTR
338,Q2 2017,24021123283,-0.1827930004617355,839852154728.0,0.842656492055015,560.7167184555,560.7167184555,0.2855098681,0.2855098681,0.11631017,CTR
339,Q3 2017,17994123708,910621136454.0,910621136454.0,1141704305748.0,1141704305748.0,420.030565522,12.2007254256,47123341.0,0.1439435977,CTR
340,Q4 2017,40701270945,0.487581568351728,1075064592949.0,0.9587308168293358,1091847810970.0,863.7178536428,9.8526462786,47123341.0,0.1618722612,CTR
341,Q1 2018,30593742133,0.2641618883439268,963986366366.0,1.2260592006742241,1172711464126.0,649.2269326362,10.3495611378,47123341.0,0.1680275364,CTR
342,Q2 2018,35970675304,0.4974601678788611,1052661119631.0,0.2533886038214925,1102214945990.0,763.3303271939,8.7994299816,47123341.0,0.1786024288,CTR
343,Q3 2018,40433163507,1.2470204252860524,1090277977704.0,0.19729043622860754,1003733772652.0,858.0283708449,6.7958129655,51835043.0,0.2010878402,CTR
344,Q4 2018,41456049405,0.01854434622004652,1189684419586.0,0.10661668832622176,1352117096655.0,799.7687858579,9.2037653274,51835043.0,0.1975055913,CTR
345,Q1 2019,37409009825,0.22276672341592035,1209200575366.0,0.254375183670283,2252906473909.0,721.6934270702,14.509708656,51835043.0,0.2000866424,CTR
346,Q2 2019,39434893491,0.09630673201775485,1212151191202.0,0.15151131603198917,3035421727581.0,760.7767102846,19.1228005832,60697509.0,0.1990249389,CTR
347,Q3 2019,47693987628,0.17957595921830277,1253256701525.0,0.14948364284511592,2733937200378.0,785.7479905174,16.4701024304,60697509.0,0.2054916396,CTR
348,Q4 2019,56355049015,0.3593926537583448,1371435266879.0,0.15277231869292507,2338432231734.0,928.4573608284,12.9271614042,60697509.0,0.2156810483,CTR
349,Q1 2020,50750500462,0.3566384328110187,1380246680813.0,0.14145387368446125,2658247406655.0,836.1216349422,13.6857682672,60697509.0,0.2241185507,CTR
350,Q2 2020,47684984886,0.20920790357612784,1305433468855.0,0.07695597573145882,3299606370000.0,785.6168345558,16.2955979922,70408125.0,0.2238917985,CTR
351,Q3 2020,69826282766,0.4640479070575063,1549767941338.0,0.23659258271046651,6053935809864.0,991.7361492867,26.5668714564,71781828.0,0.2393866752,CTR
352,Q4 2020,105445381201,0.8710902225093203,2124185888244.0,0.5488779817351848,6051423445884.0,1493.09934163,22.0723887051,71781828.0,0.2784100946,CTR
353,Q1 2021,71593707610,0.410699539083493,1749879728661.0,0.2678021639075972,7405010515497.0,1013.7619730691,24.9191253877,92923873.0,0.2844032328,CTR
354,Q2 2021,82094140691,0.7215930944984383,1792724245374.0,0.37327890554729254,8244020164814.0,884.0909531945,24.9343162197,92923873.0,0.3078979269,CTR
355,Q3 2021,91637012650,0.31235702403193283,1921717823691.0,0.24000359823669806,7908007440046.0,991.157687202,22.5235773032,92923873.0,0.3125540725,CTR
356,Q4 2021,130416052216,0.2368114253141245,1989783241541.0,-0.06327254476495302,9106539554000.0,1403.4719820169,24.2677264063,92923873.0,0.3169814288,CTR
357,Q1 2022,89203373406,0.24596666919287097,2001424304873.0,0.14374963724191533,7663853893000.0,779.8227941223,19.4835200528,114385879.0,0.3145657837,CTR
358,Q2 2022,102919743316,0.2536795251123582,2223657026310.0,0.24037873200409487,6245468993400.0,899.7591679651,15.0792567778,114385879.0,0.3152473381,CTR
359,Q3 2022,128233837063,0.3993672791667549,2605466731853.0,0.3558008880038064,6725889685200.0,1121.0635279815,14.920790721,114385879.0,0.3239789906,CTR
360,Q4 2022,123957430453,-0.04952321170022066,2539336363776.0,0.27618743125477085,7549468014000.0,1083.6777365937,17.0456990577,114385879.0,0.3023476575,CTR
361,Q1 2023,108489864801,0.21620809458874962,2339471714755.0,0.16890341995894306,8258660463800.0,948.4550518775,17.8141606237,114385879.0,0.2979156663,CTR
362,Q2 2023,124135939015,0.20614310739056915,2701363340339.0,0.21482913433899448,9265256199000.0,1083.376474486,17.1289653489,114385879.0,0.2960539065,CTR
363,Q3 2023,140590083050,0.09635714153144696,3083433833895.0,0.18344778545764479,9871501357700.0,1229.0860050129,19.8552517077,114385879.0,0.2896108347,CTR
364,Q4 2016,59438932524,-0.14438978415901188,1923600705025.0,0.2818575811677245,2434862871000.0,789.4301234015,5.3964218736,82818465.0,0.2052751705,DBC
365,Q1 2017,13494582300,-0.784814717936284,1575369392742.0,0.17648606834919037,2434862871000.0,162.9348044405,6.0571031037,82818465.0,0.1758572359,DBC
366,Q2 2017,-33153196108,-1.166347432014262,1113625737721.0,-0.3065016907690347,2169843783000.0,-400.2946815504,12.7983838424,82818465.0,0.0733955504,DBC
367,Q3 2017,155706632197,0.19989095552002922,1763989271734.0,0.039511937624004775,2401735485000.0,1880.0159281036,12.2864327454,82818465.0,0.0831941688,DBC
368,Q4 2017,64057203701,0.07769774760230182,1715715298381.0,-0.10807097652903919,1697778532500.0,773.4324580041,8.4844289158,82818465.0,0.0837037552,DBC
369,Q1 2018,10199262018,-0.24419579715335096,1439071542066.0,-0.08651802637778025,2062179778500.0,123.1468099861,10.4784726711,82818465.0,0.0808516143,DBC
370,Q2 2018,82617444042,3.4919903279570708,1699743199591.0,0.5263145795008931,2368608099000.0,997.5304747562,7.5779140639,82818465.0,0.1258956001,DBC
371,Q3 2018,153790188839,-0.012308039361967036,1948795639082.0,0.10476615153466069,2227816708500.0,1856.8766180594,7.1714470309,82818465.0,0.122742645,DBC
372,Q4 2018,113628459254,0.7738591866167606,1895019742793.0,0.10450710824878522,2040646966400.0,1371.9602708581,5.6649786504,91100311.0,0.1389797948,DBC
373,Q1 2019,20056461564,0.9664620370183336,1769371270550.0,0.2295227991304768,0.0,242.1635268176,0.0,91099828.0,0.1393714467,DBC
374,Q2 2019,7531922627,-0.908833749163542,1613947986661.0,-0.05047539707800828,2277495700000.0,82.6744968115,7.7204378227,91099828.0,0.1083065407,DBC
375,Q3 2019,19383245826,-0.8739630533499639,1884998853394.0,-0.032736519113954976,2049746130000.0,212.7610936275,12.763536523,91099828.0,0.0582182023,DBC
376,Q4 2019,258158612207,1.2719538212686994,2165805480814.0,0.14289335984536966,2744814468200.0,2833.6899379801,7.8222842685,104763911.0,0.1078791037,DBC
377,Q1 2020,348716729870,16.386752332022667,2467280153095.0,0.39443891407147047,5238195550000.0,3827.7053017531,8.2651459165,104763911.0,0.2126479449,DBC
