,quarter,cash_cycle,net_profit,profit_growth_(%),revenue,revenue_growth_(%),market_capital,eps_(vnd),p/e,p/b,p/s,p/cash_flow,outstanding_share,ev/ebitda,bvps_(vnd),cash_ratio,dept/equity,roe_(%),roa_(%),days_sales_outstanding,days_inventory_outstanding,quick_ratio,days_payable_outstanding,gross_profit_margin_(%),ebit_margin_(%),net_profit_margin_(%),current_ratio,asset_turnover,(st_+_lt_borrowings)/equity,financial_leverage,roic_(%),interest_coverage,fixed_asset_turnover,symbol,net_interest_income,net_interest_income_growth_(%)
637,Q1 2022,44.8223912114,1238879424986,0.36720127052022417,9731832420600.0,0.2795488673826027,93356961277200.0,1135.328692959,19.9129835221,4.8664531698,2.4696832147,19.4104623397,1097026572.0,15.4674806088,17487.0685139202,0.1601267714,1.4217224707,0.2632142236,0.0912418456,60.7687861691,27.8270803291,0.4134776426,43.7734752868,0.4062916914,0.1454901982,0.1273224157,1.215004501,0.1780500819,0.9889158475,2.8847972302,0.1415045368,9.7082641152,0.9282583475,FPT,,
638,Q2 2022,52.6992179556,1250820478762,0.25078160949396666,10096707659064.0,0.17056431023064514,77998589269200.0,1146.1806181819,15.7831717602,3.9877748015,1.9869446768,16.4406830551,1097026572.0,12.9895143382,17829.4922705528,0.1716182096,1.404593247,0.266925163,0.0919584394,59.7308958815,30.6284232316,0.4180191399,37.6601011575,0.3806126662,0.1565665281,0.1238919408,1.2217132483,0.1804529805,0.9338306335,2.9026717358,0.1368286603,8.941640834,0.9524318988,FPT,,
639,Q3 2022,51.2634797584,1453716280969,0.29237750441805205,11148779552748.0,0.2833792884459941,92040529390800.0,1330.0077139822,17.4842526136,4.6262482537,2.2083228266,15.4125351962,1097026572.0,13.8219292597,18135.645862424,0.1302289333,1.29163753,0.2739541695,0.0950511804,56.2050272314,30.5149210899,0.4154300223,35.4564685629,0.3910357997,0.1584657249,0.1303949935,1.2289931657,0.2001129708,0.762007896,2.882175353,0.1424055825,10.6079006727,1.0126200063,FPT,,
640,Q4 2022,43.8349252582,1351601105816,0.038477257520196734,13053462794764.0,0.21826785131493032,86994207159600.0,1234.6405776192,16.3484949283,4.1334349044,1.9767130379,17.1775174867,1097026572.0,12.2569215708,19185.0124252177,0.2624976155,1.0382530833,0.2658446451,0.0968544498,53.3376276316,25.4825692814,0.6093661257,34.9852716548,0.4018634014,0.1532012372,0.1036311096,1.260847528,0.2442801963,0.4885840108,2.7447850423,0.1581090088,12.760722578,1.1139158914,FPT,,
641,Q1 2023,52.6622156314,1493562580890,0.20557541821059627,11683021258544.0,0.20049552372210933,99946550462500.0,1362.2479080594,17.9172496221,4.425141506,2.1742435609,18.3253205378,1269968875.0,12.4270992465,17784.7420004778,0.1427484441,0.8750535967,0.2672111184,0.1038204213,62.8940066679,27.5648197359,0.54606963,37.7966107724,0.3910393667,0.1603847474,0.1278584143,1.2812500973,0.2281595736,0.4566031229,2.5737818727,0.1752150345,12.6601111024,0.9727847071,FPT,,
642,Q2 2023,53.392546773,1509219531243,0.20658364399082316,12484515133084.0,0.2364936724573204,122424999550000.0,1194.2349649864,20.017332586,4.8383961071,2.41615056,17.4605492087,1269968875.0,14.0676009251,19014.5655634458,0.1991042209,1.1177232287,0.2650072729,0.1065313641,59.1750696641,25.3077048651,0.4866424842,31.0902277562,0.3711702261,0.1537898906,0.1208887773,1.2373913604,0.224341522,0.6834984105,2.4875986076,0.1803139843,9.0409342758,1.0297213224,FPT,,
643,Q3 2023,49.697155728,1739340360244,0.19647855844650255,13761831884948.0,0.2343801238365973,122298002662500.0,1374.3578701423,19.9999208985,5.1752475201,2.3994155006,16.1557751709,1269968875.0,13.6431117819,18607.8056412642,0.2164458448,1.1866306189,0.2666664749,0.1083166686,56.9742250956,22.1873695524,0.5135470951,29.46443892,0.3993947698,0.1663081365,0.1263895213,1.1961103323,0.2244304251,0.6727520396,2.4619154034,0.1870704719,8.6152766953,1.0796063204,FPT,,
644,Q4 2016,17.1968024202,3066694072863,1.93609417117015,15662687181741.0,-0.09277524354123794,102555456552000.0,1609.2977188953,14.6133165526,2.6228067868,1.7359862076,20.7573991407,1913348070.0,8.2055492409,20436.1221988401,1.4635073396,0.3925781412,0.1743994946,0.1197325557,27.2022489432,8.2606465764,2.755971007,18.2660930994,0.3067151205,0.2506822292,0.1957961643,3.5858001222,0.2723848596,0.1846959047,1.4565753954,0.171716228,40.5087795428,0.8909673955,GAS,,
645,Q1 2017,21.7740795933,2176074932278,0.6553048153568524,16316923810255.0,0.16209262804854027,114035544972000.0,1139.0361399861,14.4844162323,2.7985004269,1.8566985435,11.7542479048,1913348070.0,8.6941847403,21297.1202099438,1.3326272009,0.4361416167,0.1969150849,0.1336990396,31.1330909177,5.9695438483,2.3853056958,15.3285551727,0.2090014224,0.1587857309,0.1338513828,3.5157737236,0.2757587206,0.2050047277,1.4728234815,0.1888062026,40.4572124089,0.9671496714,GAS,,
646,Q2 2017,18.2861686163,1830638573431,0.09867855531829424,16221983873998.0,0.029032361291085326,135273708549000.0,956.7723730638,16.8305270474,3.4084463936,2.1869675134,11.1474439791,1913348070.0,10.2677732333,20742.5882163938,1.2770884875,0.4591963026,0.2008177049,0.1359998326,26.038422225,5.9739363681,2.099497476,13.7261899768,0.1961770098,0.1431339334,0.1133717354,3.2586720994,0.2660379471,0.2168201607,1.4766025884,0.1976669223,25.7097826893,0.994020416,GAS,,
647,Q3 2017,11.852267848,1901526005122,0.9725491540268804,15160957658487.0,0.0996431640904133,202623560613000.0,993.8212680362,22.5766083641,5.107226345,3.2085038363,15.8195969822,1913348070.0,14.624682545,20735.3253694976,1.107892209,0.4642995595,0.2253857121,0.1502916,22.7294700491,6.6496753192,1.8472578116,17.5268775203,0.2027513328,0.1450690239,0.1260563143,3.192242209,0.2494232747,0.2213696272,1.4996560821,0.2196253016,34.6349321229,0.9541285935,GAS,,
648,Q4 2017,11.0865822544,3668687544455,0.19630046469877963,17151959722839.0,0.0950841017136664,256469300000000.0,1917.4177463983,26.475233192,6.1815221629,3.9748852666,17.8240687023,1913950000.0,17.6231705134,21677.5086246804,1.2507204547,0.4315725188,0.2371106039,0.1571553626,23.1120478253,7.2123966139,2.0846064912,19.2378621848,0.3168337708,0.2590264624,0.2147872598,3.4962461644,0.2791704529,0.2096753371,1.508765593,0.2252837712,69.9742701135,1.0988943327,GAS,,
649,Q1 2018,16.4750891443,2608039500284,0.19850629295830483,18247707167605.0,0.11833010804012731,161920170000000.0,1362.9929722804,16.1735480827,3.6807950429,2.4358114701,13.061466184,1913950000.0,10.716138333,22984.1648376164,1.1359928807,0.4450039376,0.2429498581,0.1608541296,24.5872113239,6.3666560887,1.978750941,14.4787782683,0.2198752751,0.1751476204,0.1435961922,3.3297214751,0.2839265862,0.1915772193,1.5103737694,0.2331955755,25.4988522554,1.0141913509,GAS,,
650,Q2 2018,12.526775589,3070691799756,0.6773883410535159,20111630644000.0,0.23977626905650315,214362400000000.0,1604.7792548463,19.0529266502,4.9628606805,3.0469547633,17.249381677,1913950000.0,13.1388844209,22567.6292790005,0.6077866972,0.5111348822,0.2673824699,0.1753610446,24.7334891098,6.023744935,1.3836082831,18.2304584558,0.2388450054,0.1883591177,0.1533399836,2.84330206,0.2983901597,0.1833304767,1.52475409,0.25766571,34.4381716504,0.9971825593,GAS,,
651,Q3 2018,12.9419021031,3201029856853,0.6834005152864713,18514356280473.0,0.22118646443872828,170341550000000.0,1672.7624253981,13.5734527943,4.0085293289,2.3114573067,11.3751017332,1913950000.0,9.5076755378,22202.6565600977,0.6249506492,0.3783124698,0.2933750855,0.195299227,24.3501496026,6.1838953876,1.3928520738,17.5921428871,0.2602198809,0.2084684472,0.1737218731,3.3349815647,0.2855156119,0.1437413827,1.5021825226,0.288939313,35.9974212492,0.9446360602,GAS,,
652,Q4 2018,13.0738975778,3222582937288,-0.12159787437915236,19117672263638.0,0.11460571110026105,202113120000000.0,1683.8900605812,17.6454685643,4.4841528501,2.6730457192,16.2705261629,1913950000.0,12.2595050939,23549.5986714151,0.5987578871,0.3184348814,0.2760485038,0.1877775927,20.3664571929,5.499983423,1.5123917596,12.7925430381,0.2489686994,0.1968331176,0.1694885231,3.6568881615,0.3077156739,0.1029269543,1.4700822387,0.275811005,37.597166942,1.0084718245,GAS,,
653,Q1 2019,14.6338415611,3029441481891,0.16157806718844245,18737677262608.0,0.02685104986081976,205175440000000.0,1582.8410008875,16.3829128089,4.6506930729,2.6959781153,16.1454743298,1913950000.0,11.5477560661,23050.3278369921,0.5813583715,0.3501388964,0.2854543467,0.1974876105,23.7875418455,5.8818626618,1.4632725762,15.0355629462,0.2331653377,0.1867253046,0.1625312455,3.1322036016,0.2992113286,0.0868506494,1.4454291385,0.28781235,59.112350028,1.0212605029,GAS,,
654,Q2 2019,12.3817481205,3020027424787,-0.01649933574350439,20452516218320.0,0.016949673567205156,193308950000000.0,1577.9029884725,15.4980905791,4.3342566186,2.5291711938,14.1660110898,1913950000.0,11.0578057699,23302.727292656,0.4653808811,0.405106788,0.282038416,0.1989417798,20.1118322336,5.8589078517,1.1694437232,13.5889919648,0.2197885807,0.1771822501,0.1483834953,2.8146459078,0.3199889516,0.074304433,1.4176932378,0.2894474123,66.5801079262,1.1519036894,GAS,,
655,Q3 2019,12.906119726,2883910782693,-0.09906782764961974,19145033299439.0,0.03406421532630718,178762930000000.0,1506.7848076977,14.7057814745,3.925136038,2.320270821,16.4301799624,1913950000.0,10.5666623767,23795.3536119408,0.4805536292,0.3237189401,0.2702114814,0.1926870484,21.3349541355,6.6136886507,1.4288942754,15.0425230602,0.2274502767,0.1726137307,0.151478379,3.4416117553,0.2980394091,0.0742242465,1.4023333879,0.2782941369,73.9766340581,1.1161848365,GAS,,
656,Q4 2019,19.1462166099,3007448945637,-0.06675824822434155,17317638155803.0,-0.09415550612083054,131679760000000.0,1571.3309886032,11.0634360575,2.7146566636,1.7556061366,10.3840872586,1913950000.0,8.0151509221,25343.9047824604,0.4493818663,0.2529935282,0.2612809453,0.1895207262,25.4612635877,7.5852454102,1.5098424522,13.900292388,0.2218121161,0.1933525035,0.1736639211,4.220243152,0.2774998648,0.0562851303,1.3786404814,0.2703497625,80.4904799392,1.0628337673,GAS,,
657,Q1 2020,19.6741762368,2333041038427,-0.22987750304036295,17093939256044.0,-0.08772368012998942,135699055000000.0,1218.9665552533,12.0681152201,2.6685068989,1.838669281,11.1842609431,1913950000.0,8.6445718393,26569.1649623104,0.4868500764,0.2595978697,0.2373001828,0.1760622889,24.6797143991,7.7820961674,1.5540883795,12.7876343297,0.193739558,0.1566969597,0.1364835222,4.1649751613,0.2677056815,0.0514617211,1.3478194809,0.248767447,78.2176384922,1.1016247162,GAS,,
658,Q2 2020,20.7982526326,1773055374812,-0.41290090273367236,15593928070277.0,-0.2375545432249065,138952770000000.0,926.3854201061,13.8988126612,2.6517904411,2.0125267408,13.0824954378,1913950000.0,9.4246481315,27377.7289765945,1.1325341463,0.254452876,0.2026456691,0.1553531036,26.4890956166,8.089089948,2.0944027707,13.779932932,0.1615456371,0.1224392728,0.1137016515,4.1924670563,0.2352014838,0.0412994446,1.3044198309,0.2101378279,72.3590141858,1.0458411702,GAS,,
659,Q3 2020,20.4589834641,2023381028254,-0.2983898668444369,15937439704720.0,-0.16754181330219942,165748070000000.0,1057.1754895656,18.1404624463,3.54643129,2.5135072377,18.0409307916,1913950000.0,12.8419772569,24418.9138093263,0.6274770391,0.2910452595,0.1840896335,0.1424532949,28.2997512401,7.9233768044,1.6008135587,15.7641445804,0.1823620142,0.1404647605,0.1269577213,3.6588598538,0.2473754078,0.0546185529,1.2922806286,0.1908446871,133.9662866658,1.11046085,GAS,,
660,Q4 2020,18.1203026252,1682291629457,-0.4406250414001033,15524700200042.0,-0.10353247594333186,156752505000000.0,878.9632066966,19.9558732802,3.2363059888,2.4441036775,21.3838985589,1913950000.0,13.6559234772,25306.6305482489,0.5514815997,0.2769080784,0.1575320376,0.121397584,32.1610420436,3.9964877011,1.6004916099,18.0372271195,0.1687492821,0.1171248778,0.1083622619,4.0678449241,0.2488053227,0.060341011,1.2976538121,0.162215554,73.2943378067,0.9175043195,GAS,,
661,Q1 2021,21.0114097107,2029677573680,-0.13002920212305222,17570501884541.0,0.027879040714883733,171107130000000.0,1060.465306659,22.7887435728,3.3891122889,2.6476283762,25.7114904608,1913950000.0,15.3779286865,26378.5889573228,0.5479235856,0.3305712936,0.1516933628,0.1152620284,33.925762178,3.7101484025,1.688246036,16.6245008698,0.1860769763,0.1355808753,0.1155162233,3.7529442738,0.266793736,0.0823279567,1.3160740349,0.1557884041,45.1058833621,0.9041449457,GAS,,
662,Q2 2021,27.059143448,2261954210790,0.2757380524733125,22701649357883.0,0.45580056901466415,214362400000000.0,1181.8251316858,26.8043315782,4.5839325029,2.9882838485,33.3575852676,1913950000.0,17.623267727,24433.1695392152,0.2967944008,0.5639244489,0.1663044961,0.1192529742,32.3256222305,9.7539164822,1.0617064442,15.0203952647,0.1666050498,0.1256897731,0.0996383381,2.5057436979,0.3165034467,0.1178848509,1.3945521879,0.1752468602,41.0318492727,1.1816681799,GAS,,
663,Q3 2021,31.2980576723,2417435626380,0.1947505648335719,18542925212171.0,0.16348206209554253,207854970000000.0,1263.0610132867,24.7701199533,4.228372173,2.7960131366,28.1700012499,1913950000.0,16.2739068726,25683.6426776645,0.4330646435,0.4587299489,0.1723302365,0.1199791172,43.0804666704,13.249581569,1.499663512,25.0319905671,0.183753671,0.1498897505,0.1303697016,3.4456353899,0.2505044424,0.1568841702,1.4363352597,0.1789782948,32.690436037,0.9752892754,GAS,,
664,Q4 2021,29.9167638477,1963897651610,0.16739429550861826,20177079667677.0,0.29967596202742863,202878700000000.0,1026.0966334596,23.3920808557,3.970675188,2.5683398195,26.7127683401,1913950000.0,15.3038503446,26695.7116812419,0.3381584616,0.5091771147,0.1756526491,0.1174247538,44.0242265261,15.4706094832,1.3598650935,29.5780721616,0.1747849135,0.1169156323,0.0973330588,3.1033434303,0.265511892,0.1531795779,1.4958741105,0.1823490481,24.4164988772,1.0967697687,GAS,,
665,Q1 2022,24.0983208273,3428678815555,0.6892726509947472,26689145099068.0,0.5189745446343698,203452885000000.0,1791.4150398678,20.1999171614,3.7292140309,2.3090572055,22.0466218314,1913950000.0,13.2973233919,28504.6658945793,0.4644741911,0.5288312479,0.199868524,0.1291348457,39.4621094274,11.4891512864,1.5753402286,26.8529398865,0.1924556847,0.1567641034,0.1284671653,3.0715273651,0.3256000145,0.154635423,1.5477505147,0.2063107899,51.0366506537,1.4798194781,GAS,,
666,Q2 2022,24.7148435819,5086494419831,1.248716793455564,27653355464071.0,0.2181209844327259,212639845000000.0,2657.5900205497,16.4881741253,3.5810852368,2.2849140578,20.990667425,1913950000.0,11.419172746,31024.1149409248,0.5321751738,0.4617254596,0.2408462154,0.1583870688,40.3360040326,9.4782266967,1.7448627421,25.0993871474,0.2499598413,0.2240547305,0.1839376934,3.5495613991,0.3183859882,0.1358190893,1.5206179216,0.2469298321,67.7467584858,1.5625438882,GAS,,
667,Q3 2022,24.4234121534,3029234899053,0.2530777928466048,24329090223763.0,0.3120416517559021,204027070000000.0,1582.7137067598,15.1038237682,3.6022138685,2.0640343744,16.447024938,1913950000.0,10.513911907,29592.9125507495,0.6587549018,0.46904694,0.2437566408,0.160002881,42.1146009119,10.864513999,1.7896993319,28.5557027575,0.1807306585,0.1472849816,0.1245108169,3.7002488603,0.2800255927,0.1548434769,1.523451573,0.2508136955,53.0595106439,1.4103902975,GAS,,
668,Q4 2022,22.071206162,3250037615669,0.6548915433574782,22051958440531.0,0.09292121574250868,176466190000000.0,1698.0786413799,11.9247470763,2.9480963135,1.751985423,13.7949669689,1913950000.0,8.4820656103,31274.4192167659,0.8447608929,0.3504572358,0.2568106269,0.1731661656,40.8090839697,17.826472413,2.141300581,36.5643502207,0.2207884682,0.1739672658,0.1473809061,4.456430168,0.2624760621,0.0992046372,1.4830300482,0.2661403655,40.0063965324,1.3186326294,GAS,,
669,Q1 2023,32.7523401087,3350255746422,-0.022872678763964555,21214481409153.0,-0.20512697838741106,190438025000000.0,1750.440579128,12.9408624279,3.0133472744,1.9993727373,15.775885114,1913950000.0,9.0202889435,33019.7587401223,1.2044810591,0.3029115489,0.2462157897,0.1727749318,44.1793406062,17.5564103433,2.9189440019,28.9834108408,0.2282513725,0.1781518793,0.1579230565,5.4901704186,0.2541649297,0.0940349694,1.4250666296,0.2540919028,60.8842163962,1.3182467632,GAS,,
670,Q2 2023,35.9222678442,3155589859554,-0.3796140132875944,24042648640474.0,-0.13057029655183294,197519626842000.0,1648.7316071757,13.760551183,2.6634879907,1.9198359761,15.0355466064,2296739847.0,9.6025403708,28759.2811634534,0.9962507895,0.3083131553,0.20810027,0.1502338807,45.7882104592,10.5426546878,2.5205989347,20.4085973028,0.1806280014,0.1451689844,0.1312496766,5.0202044474,0.2789567185,0.0894898738,1.3851753609,0.2109582548,55.9675231411,1.5538273976,GAS,,
671,Q3 2023,38.7571938894,2377167759593,-0.2152580308855709,22153384035171.0,-0.08942817707449324,174552228372000.0,1035.0182946049,14.3865074532,2.8392572253,1.9517162413,15.1173560701,2296739847.0,10.1388573055,26767.5641789712,0.7987949538,0.3505150951,0.1936733233,0.1428172306,50.09243077,11.9185522702,1.9910828025,23.2537891508,0.166392723,0.1212982501,0.1074369744,4.3525488181,0.2559630211,0.0987843905,1.3560921362,0.196722841,25.412160923,1.2758395461,GAS,,
672,Q4 2016,-12.7678868629,97421112341,0.030663700964128474,1046178783286.0,0.12745883121341373,6253214992850.0,543.3804470737,16.0445740118,1.210423016,1.6712368709,8.2115086034,179432281.0,8.5621159044,28791.5873534651,0.4456281865,0.7175063689,0.074579905,0.0401154714,42.5962976647,11.1891333593,1.0310860724,66.5533178869,0.2462453654,0.1239090562,0.0933145282,1.1039543609,0.1066466989,0.4252519868,1.8591307126,0.0817259985,3.3615771501,0.3997315104,GMD,,
673,Q1 2017,-9.9223147973,95833110778,0.3953448908027021,859895587821.0,0.013622548928037773,11675216758500.0,534.0906900582,18.9171858542,1.3815224973,3.1036795967,9.9151116828,288276957.0,15.2536579988,29315.4835185593,0.2775724865,0.6936769808,0.0794974405,0.0419873395,56.0057626917,11.4016803911,0.6853368634,77.3297578801,0.2274202766,0.1291648883,0.1114473805,0.7259931284,0.0849745942,0.4277843507,1.8933669415,0.0757147972,3.1244731066,0.3176914894,GMD,,
674,Q2 2017,-2.9962499227,96710055949,-0.1896675774950631,1007642873266.0,0.05999185543006505,11718458302050.0,530.0466497301,19.2091207216,1.9427334953,3.0686529495,9.6728479472,288276957.0,15.0289863979,20924.1257737156,0.3268315746,0.509629789,0.0715259967,0.0386623577,49.2220595815,12.2560473787,0.899317228,64.4743568829,0.2699886015,0.1728326731,0.0959765196,0.986632663,0.0989436758,0.239227228,1.8500164228,0.0685175103,3.3366849603,0.369056951,GMD,,
675,Q3 2017,0.5158543334,119200617575,0.23979628928506946,1001725794047.0,0.10417496453274304,12684186108000.0,653.3124954938,22.611789853,2.0642939569,3.2413247373,10.2040623542,288276957.0,15.3841761675,21314.7937835177,0.3070528524,0.528107889,0.0723544124,0.0397929853,56.2029417486,13.3214651147,0.9460827518,69.0085525299,0.2939368757,0.1930312622,0.1189952563,1.0111382687,0.0959026915,0.2505266374,1.8182705292,0.0714185218,7.1073327803,0.3633090327,GMD,,
676,Q4 2017,-7.839950452,192278487640,0.973683968696372,1053970402181.0,0.007447693472168189,7639339360500.0,914.429158647,15.0414946453,1.2042658537,1.9175228235,12.0708184995,288276957.0,9.7167732793,22005.1078577571,0.3566971811,0.5844554073,0.0849288952,0.047724629,52.0267378123,11.5820281442,0.7705127436,71.4487164085,0.2487570361,0.0998267839,0.1824325306,0.8351387446,0.096357736,0.2728588154,1.7795611383,0.0673409568,3.8779832997,0.3518374734,GMD,,
677,Q1 2018,-16.4824541704,1267479960284,12.225908561187707,689172395825.0,-0.1985394441069496,7538442425550.0,5323.5895762756,4.140172577,1.3190433791,2.0089059008,7.9920619146,288276957.0,10.2605769165,19824.9734720039,0.3753691075,0.5473660908,0.2770446066,0.1596488675,53.5661785491,17.3072449569,0.8978875121,87.3558776764,0.2979241995,0.1531458887,1.8391333837,1.0216964193,0.0653448301,0.3169303611,1.7353371243,0.0669739724,4.4920613023,0.220197571,GMD,,
678,Q2 2018,-18.9894248233,261382994318,1.7027488688026424,609902155248.0,-0.3947238933262454,8002127591150.0,985.2406245105,4.2451019771,1.3494700801,2.3852978918,10.5520425666,296924957.0,11.4965878455,19970.802166569,0.20330494,0.5175035368,0.3055602774,0.176373388,48.8005855187,18.1356593304,0.8198646713,85.9256696724,0.458718659,0.2470865186,0.4285654544,0.9298683197,0.061416408,0.3162984038,1.7324624814,0.063771505,5.000787901,0.190078823,GMD,,
